gamma,C,mean_auc,std_auc,scores
2.595233610663802,3.4091772534487963,0.9025643052599575,0.03043578284466731,"[0.9440559440559441, 0.9090909090909091, 0.9178321678321678, 0.8531468531468531, 0.888695652173913]"
2.595233610663802,3.5199108488303286,0.9025643052599575,0.029703955043797196,"[0.9440559440559441, 0.9090909090909091, 0.9160839160839161, 0.8548951048951049, 0.888695652173913]"
2.796722355203492,3.097443095928361,0.9025643052599575,0.027899962066011898,"[0.9388111888111887, 0.9143356643356644, 0.9143356643356643, 0.8566433566433567, 0.888695652173913]"
2.796722355203492,3.1980512441714235,0.9025643052599575,0.027921863063825252,"[0.9388111888111887, 0.9125874125874126, 0.916083916083916, 0.8566433566433567, 0.888695652173913]"
2.796722355203492,3.4091772534487963,0.9025643052599575,0.028677862811038127,"[0.9388111888111887, 0.9125874125874126, 0.9178321678321678, 0.8548951048951049, 0.888695652173913]"
2.796722355203492,3.6342411856642793,0.9025643052599575,0.029703955043797185,"[0.9405594405594405, 0.9125874125874126, 0.9178321678321678, 0.8531468531468531, 0.888695652173913]"
2.6940949975676305,3.8741631818108924,0.9025643052599575,0.02999067682839802,"[0.9423076923076923, 0.9125874125874126, 0.916083916083916, 0.8531468531468531, 0.888695652173913]"
2.796722355203492,3.7522850898247744,0.9025624809972637,0.02910881911605784,"[0.9388111888111887, 0.9125874125874126, 0.9178321678321678, 0.8531468531468531, 0.8904347826086956]"
2.796722355203492,3.8741631818108924,0.9025624809972637,0.02944289742965309,"[0.9405594405594405, 0.9108391608391608, 0.9178321678321678, 0.8531468531468531, 0.8904347826086956]"
2.796722355203492,4.0,0.9025624809972637,0.02944289742965309,"[0.9405594405594405, 0.9108391608391608, 0.9178321678321678, 0.8531468531468531, 0.8904347826086956]"
2.9032591423675727,3.4091772534487963,0.9022146549103072,0.027539783013279584,"[0.937062937062937, 0.9108391608391609, 0.9178321678321678, 0.8566433566433567, 0.888695652173913]"
2.595233610663802,3.7522850898247744,0.9022146549103072,0.0288408194860148,"[0.9405594405594405, 0.9108391608391608, 0.9160839160839161, 0.8548951048951049, 0.888695652173913]"
2.595233610663802,3.301927248894627,0.9022146549103072,0.02988177625460369,"[0.9423076923076923, 0.9108391608391608, 0.916083916083916, 0.8531468531468531, 0.888695652173913]"
2.595233610663802,3.097443095928361,0.9022146549103072,0.030569386269825624,"[0.9423076923076923, 0.9125874125874126, 0.916083916083916, 0.8513986013986015, 0.888695652173913]"
2.6940949975676305,4.0,0.9022146549103072,0.029511262020935108,"[0.9405594405594405, 0.9143356643356644, 0.9143356643356643, 0.8531468531468531, 0.888695652173913]"
2.796722355203492,3.301927248894627,0.9022146549103072,0.028499684382518913,"[0.9388111888111887, 0.9125874125874126, 0.916083916083916, 0.8548951048951049, 0.888695652173913]"
3.3715654590963577,4.0,0.9018686530860445,0.02782023546517998,"[0.9353146853146852, 0.9125874125874126, 0.9195804195804195, 0.8566433566433567, 0.8852173913043478]"
3.247843898563324,3.097443095928361,0.9018686530860445,0.028039098381351723,"[0.937062937062937, 0.9125874125874126, 0.9178321678321678, 0.8566433566433567, 0.8852173913043477]"
3.247843898563324,3.1980512441714235,0.9018686530860445,0.028039098381351723,"[0.937062937062937, 0.9125874125874126, 0.9178321678321678, 0.8566433566433567, 0.8852173913043477]"
2.595233610663802,3.6342411856642793,0.9018650045606569,0.028744578046403166,"[0.9405594405594405, 0.9090909090909091, 0.9160839160839161, 0.8548951048951049, 0.888695652173913]"
2.595233610663802,3.0,0.9018650045606569,0.030458541030137495,"[0.9423076923076923, 0.9108391608391608, 0.916083916083916, 0.8513986013986015, 0.888695652173913]"
3.013854282695716,3.7522850898247744,0.9018650045606569,0.027616624996915248,"[0.9335664335664335, 0.9125874125874126, 0.9195804195804195, 0.8548951048951049, 0.888695652173913]"
3.013854282695716,3.8741631818108924,0.9018650045606569,0.027616624996915248,"[0.9335664335664335, 0.9125874125874126, 0.9195804195804195, 0.8548951048951049, 0.888695652173913]"
3.013854282695716,4.0,0.9018650045606569,0.026899001073959015,"[0.9335664335664335, 0.9108391608391609, 0.9195804195804195, 0.8566433566433567, 0.888695652173913]"
3.5000000000000004,4.0,0.9015226512617817,0.027896201201814748,"[0.937062937062937, 0.9143356643356643, 0.916083916083916, 0.8583916083916083, 0.8817391304347826]"
3.5000000000000004,3.8741631818108924,0.9015226512617817,0.027896201201814748,"[0.937062937062937, 0.9143356643356643, 0.916083916083916, 0.8583916083916083, 0.8817391304347826]"
3.5000000000000004,3.301927248894627,0.9015208269990879,0.0292108433907308,"[0.9388111888111887, 0.9160839160839161, 0.9143356643356643, 0.8548951048951048, 0.8834782608695652]"
2.9032591423675727,3.301927248894627,0.9015171784737003,0.027280111113625206,"[0.9353146853146852, 0.9108391608391609, 0.9178321678321678, 0.8566433566433567, 0.8869565217391304]"
2.595233610663802,4.0,0.9015171784737003,0.028507323057377403,"[0.9388111888111887, 0.9125874125874126, 0.9143356643356644, 0.8548951048951049, 0.8869565217391304]"
2.595233610663802,3.8741631818108924,0.9015171784737003,0.02855017644845463,"[0.9388111888111887, 0.9108391608391608, 0.9160839160839161, 0.8548951048951049, 0.8869565217391304]"
2.6940949975676305,3.097443095928361,0.9015153542110065,0.02999883569956526,"[0.9405594405594406, 0.9108391608391608, 0.916083916083916, 0.8513986013986015, 0.888695652173913]"
2.6940949975676305,3.0,0.9015153542110065,0.02999883569956526,"[0.9405594405594406, 0.9108391608391608, 0.916083916083916, 0.8513986013986015, 0.888695652173913]"
3.3715654590963577,3.7522850898247744,0.9011730009121314,0.028267794431826528,"[0.9353146853146852, 0.9125874125874126, 0.9195804195804195, 0.8566433566433567, 0.8817391304347826]"
3.3715654590963577,3.8741631818108924,0.9011730009121314,0.028267794431826528,"[0.9353146853146852, 0.9125874125874126, 0.9195804195804195, 0.8566433566433567, 0.8817391304347826]"
3.5000000000000004,3.4091772534487963,0.9011711766494376,0.028769518886722193,"[0.937062937062937, 0.9160839160839161, 0.9143356643356643, 0.8548951048951048, 0.8834782608695652]"
3.3715654590963577,3.5199108488303286,0.9011711766494376,0.028059596323895333,"[0.937062937062937, 0.9125874125874126, 0.916083916083916, 0.8566433566433567, 0.8834782608695652]"
3.3715654590963577,3.4091772534487963,0.9011711766494374,0.02803780291302893,"[0.937062937062937, 0.9143356643356643, 0.9143356643356643, 0.8566433566433567, 0.8834782608695652]"
2.9032591423675727,3.1980512441714235,0.90116752812405,0.02707922451571167,"[0.9353146853146852, 0.9108391608391609, 0.916083916083916, 0.8566433566433567, 0.8869565217391304]"
3.013854282695716,3.6342411856642793,0.901165703861356,0.02699730125101423,"[0.9318181818181818, 0.9125874125874126, 0.9178321678321678, 0.8548951048951049, 0.888695652173913]"
3.5000000000000004,3.5199108488303286,0.900823350562481,0.02899098591365363,"[0.937062937062937, 0.9160839160839161, 0.9143356643356643, 0.8548951048951048, 0.8817391304347826]"
3.5000000000000004,3.7522850898247744,0.9008233505624809,0.02826500379377388,"[0.937062937062937, 0.9143356643356643, 0.9143356643356643, 0.8566433566433567, 0.8817391304347826]"
3.3715654590963577,3.6342411856642793,0.9008215262997872,0.027617581975468257,"[0.9353146853146852, 0.9125874125874126, 0.916083916083916, 0.8566433566433567, 0.8834782608695652]"
3.3715654590963577,3.1980512441714235,0.9008215262997871,0.02859625411354583,"[0.937062937062937, 0.9143356643356643, 0.9143356643356643, 0.8548951048951048, 0.8834782608695652]"
3.3715654590963577,3.097443095928361,0.9008215262997871,0.02859625411354583,"[0.937062937062937, 0.9143356643356643, 0.9143356643356643, 0.8548951048951048, 0.8834782608695652]"
3.247843898563324,3.301927248894627,0.9008197020370934,0.027359540648281687,"[0.9353146853146853, 0.9090909090909092, 0.9178321678321678, 0.8566433566433567, 0.8852173913043477]"
3.247843898563324,3.4091772534487963,0.9008197020370933,0.027157714952735286,"[0.9335664335664335, 0.9090909090909092, 0.9195804195804195, 0.8566433566433567, 0.8852173913043477]"
2.9032591423675727,3.0,0.9008178777743996,0.027656991992850488,"[0.9353146853146852, 0.9108391608391609, 0.916083916083916, 0.8548951048951049, 0.8869565217391304]"
2.9032591423675727,3.097443095928361,0.9008178777743996,0.027656991992850488,"[0.9353146853146852, 0.9108391608391609, 0.916083916083916, 0.8548951048951049, 0.8869565217391304]"
3.013854282695716,3.4091772534487963,0.9008178777743995,0.02743508099845043,"[0.9335664335664335, 0.9108391608391608, 0.9178321678321678, 0.8548951048951049, 0.8869565217391304]"
3.013854282695716,3.301927248894627,0.9008178777743995,0.02743508099845043,"[0.9335664335664335, 0.9108391608391608, 0.9178321678321678, 0.8548951048951049, 0.8869565217391304]"
3.013854282695716,3.1980512441714235,0.9008178777743995,0.02743508099845043,"[0.9335664335664335, 0.9108391608391608, 0.9178321678321678, 0.8548951048951049, 0.8869565217391304]"
3.1286623728379865,3.5199108488303286,0.9008178777743995,0.026551912854960107,"[0.9318181818181818, 0.9090909090909091, 0.9195804195804195, 0.8566433566433567, 0.8869565217391304]"
3.1286623728379865,3.6342411856642793,0.9008178777743995,0.026551912854960107,"[0.9318181818181818, 0.9090909090909091, 0.9195804195804195, 0.8566433566433567, 0.8869565217391304]"
3.3715654590963577,3.0,0.9004755244755243,0.029497972356136302,"[0.9388111888111887, 0.9143356643356643, 0.9143356643356643, 0.8548951048951048, 0.8799999999999999]"
3.5000000000000004,3.0,0.9004737002128307,0.028149518606888323,"[0.9370629370629371, 0.9160839160839161, 0.9108391608391608, 0.8566433566433567, 0.8817391304347826]"
3.5000000000000004,3.1980512441714235,0.9004737002128307,0.028836038480397234,"[0.9370629370629371, 0.9160839160839161, 0.9125874125874126, 0.8548951048951048, 0.8817391304347826]"
3.5000000000000004,3.097443095928361,0.9004737002128307,0.028899563599702815,"[0.9370629370629371, 0.9178321678321678, 0.9108391608391608, 0.8548951048951048, 0.8817391304347826]"
3.5000000000000004,3.6342411856642793,0.9004737002128305,0.028814832319013085,"[0.937062937062937, 0.9143356643356643, 0.9143356643356643, 0.8548951048951048, 0.8817391304347826]"
3.3715654590963577,3.301927248894627,0.9004718759501367,0.028158322515807188,"[0.9353146853146852, 0.9143356643356643, 0.9143356643356643, 0.8548951048951048, 0.8834782608695652]"
3.247843898563324,3.5199108488303286,0.9004700516874429,0.02690146030152502,"[0.9318181818181818, 0.9073426573426573, 0.9213286713286712, 0.8566433566433567, 0.8852173913043477]"
3.013854282695716,3.0,0.9004700516874429,0.027619020326541704,"[0.9335664335664335, 0.9108391608391608, 0.9178321678321678, 0.8548951048951049, 0.8852173913043477]"
3.1286623728379865,3.0,0.9004700516874429,0.026924173525377407,"[0.9335664335664335, 0.9090909090909091, 0.9178321678321678, 0.8566433566433567, 0.8852173913043477]"
3.013854282695716,3.097443095928361,0.9004700516874429,0.027619020326541704,"[0.9335664335664335, 0.9108391608391608, 0.9178321678321678, 0.8548951048951049, 0.8852173913043477]"
3.247843898563324,3.6342411856642793,0.9004682274247491,0.027293630153103404,"[0.9318181818181818, 0.9073426573426573, 0.9213286713286712, 0.8548951048951048, 0.8869565217391304]"
3.247843898563324,3.7522850898247744,0.9004682274247491,0.027293630153103404,"[0.9318181818181818, 0.9073426573426573, 0.9213286713286712, 0.8548951048951048, 0.8869565217391304]"
3.1286623728379865,4.0,0.9004682274247491,0.02603270625729405,"[0.93006993006993, 0.9108391608391608, 0.9178321678321678, 0.8566433566433567, 0.8869565217391304]"
3.1286623728379865,3.8741631818108924,0.9004682274247491,0.02603270625729405,"[0.93006993006993, 0.9108391608391608, 0.9178321678321678, 0.8566433566433567, 0.8869565217391304]"
3.1286623728379865,3.7522850898247744,0.9004682274247491,0.026312970929179214,"[0.9318181818181818, 0.9090909090909091, 0.9178321678321678, 0.8566433566433567, 0.8869565217391304]"
3.013854282695716,3.5199108488303286,0.9004682274247491,0.027023537941822506,"[0.9318181818181818, 0.9108391608391608, 0.9178321678321678, 0.8548951048951049, 0.8869565217391304]"
2.5,3.4091772534487963,0.9004664031620553,0.028911394920550105,"[0.9405594405594405, 0.9073426573426574, 0.9125874125874126, 0.8531468531468531, 0.888695652173913]"
2.5,3.5199108488303286,0.9004664031620553,0.028911394920550105,"[0.9405594405594405, 0.9073426573426574, 0.9125874125874126, 0.8531468531468531, 0.888695652173913]"
2.5,3.6342411856642793,0.9004664031620553,0.028911394920550105,"[0.9405594405594405, 0.9073426573426574, 0.9125874125874126, 0.8531468531468531, 0.888695652173913]"
2.5,3.097443095928361,0.9004645788993614,0.029359618365975088,"[0.9405594405594406, 0.9073426573426574, 0.9125874125874126, 0.8513986013986015, 0.8904347826086956]"
3.247843898563324,3.0,0.9001222256004864,0.02799437785447825,"[0.9353146853146853, 0.9125874125874126, 0.9143356643356643, 0.8548951048951048, 0.8834782608695652]"
3.1286623728379865,3.097443095928361,0.9001204013377926,0.027496330300333653,"[0.9335664335664335, 0.9090909090909091, 0.9178321678321678, 0.8548951048951048, 0.8852173913043477]"
3.1286623728379865,3.301927248894627,0.9001204013377926,0.027496330300333653,"[0.9335664335664335, 0.9090909090909091, 0.9178321678321678, 0.8548951048951048, 0.8852173913043477]"
3.1286623728379865,3.4091772534487963,0.9001204013377926,0.027205789499179525,"[0.9318181818181818, 0.9108391608391608, 0.9178321678321678, 0.8548951048951048, 0.8852173913043477]"
3.247843898563324,3.8741631818108924,0.9001185770750988,0.027034118173017995,"[0.9318181818181818, 0.9073426573426573, 0.9195804195804195, 0.8548951048951048, 0.8869565217391304]"
2.5,3.0,0.900114928549711,0.029285941456584627,"[0.9405594405594406, 0.9055944055944056, 0.9125874125874126, 0.8513986013986015, 0.8904347826086956]"
2.5,4.0,0.8997725752508362,0.029571678109790576,"[0.9405594405594405, 0.9073426573426573, 0.9143356643356644, 0.8531468531468531, 0.8834782608695652]"
2.5,3.8741631818108924,0.8997725752508362,0.029571678109790576,"[0.9405594405594405, 0.9073426573426573, 0.9143356643356644, 0.8531468531468531, 0.8834782608695652]"
3.1286623728379865,3.1980512441714235,0.8997707509881423,0.027076712646234704,"[0.9318181818181818, 0.9090909090909091, 0.9178321678321678, 0.8548951048951048, 0.8852173913043477]"
2.5,3.301927248894627,0.8997671024627547,0.029011304585992277,"[0.9388111888111887, 0.9073426573426574, 0.9125874125874126, 0.8513986013986015, 0.888695652173913]"
2.5,3.1980512441714235,0.8997671024627547,0.029011304585992277,"[0.9388111888111887, 0.9073426573426574, 0.9125874125874126, 0.8513986013986015, 0.888695652173913]"
2.5,3.7522850898247744,0.8994211006384919,0.029144041640214575,"[0.9405594405594405, 0.9055944055944056, 0.9125874125874126, 0.8531468531468531, 0.8852173913043478]"
3.247843898563324,4.0,0.8994211006384919,0.02680600530525215,"[0.93006993006993, 0.9073426573426573, 0.9195804195804195, 0.8548951048951048, 0.8852173913043478]"
