gamma,C,mean_auc,std_auc,scores
1.4590812272681346,0.413827616222958,0.9161871745573981,0.029713006164566992,"[0.8746345029239766, 0.9143378995433791, 0.8957077625570777, 0.9375342465753425, 0.9587214611872146]"
1.4590812272681346,0.8562664797438788,0.9161509853400626,0.027349017333208363,"[0.8777412280701755, 0.913972602739726, 0.8980821917808219, 0.9351598173515983, 0.9557990867579909]"
1.7082629933755134,0.5952702883262637,0.9161508251221662,0.028628170545713788,"[0.8762792397660819, 0.9148858447488585, 0.8962557077625571, 0.9355251141552512, 0.9578082191780822]"
1.2462472324355405,0.5273301797460717,0.9160778258431467,0.02789034590925139,"[0.876827485380117, 0.9137899543378997, 0.8973515981735161, 0.9368036529680366, 0.9556164383561643]"
1.2462472324355405,0.3247553478377444,0.9160775454618282,0.029828644453764704,"[0.8742690058479532, 0.9136073059360731, 0.8958904109589041, 0.938082191780822, 0.9585388127853882]"
1.7082629933755134,0.5273301797460717,0.916041155972122,0.02877957352971932,"[0.8755482456140351, 0.9148858447488585, 0.8964383561643835, 0.9357077625570777, 0.9576255707762557]"
1.2462472324355405,0.5952702883262637,0.9160048065368901,0.02752715223743492,"[0.8771929824561403, 0.9137899543378997, 0.8977168949771689, 0.9360730593607305, 0.9552511415525115]"
1.2462472324355405,0.4671442938180245,0.9159680966113914,0.028554802115681427,"[0.8755482456140351, 0.9130593607305937, 0.8977168949771691, 0.93662100456621, 0.9568949771689498]"
1.4590812272681346,1.0911189562337038,0.9159318072578706,0.026967722433136505,"[0.8777412280701754, 0.9137899543378996, 0.8986301369863013, 0.9344292237442923, 0.955068493150685]"
2.0,0.8562664797438788,0.9159317271489226,0.02809960536612349,"[0.8770102339181286, 0.9141552511415526, 0.8966210045662101, 0.9346118721461187, 0.9572602739726027]"
2.0,1.0911189562337038,0.9158952775775054,0.027571116769617265,"[0.8777412280701755, 0.914703196347032, 0.8964383561643835, 0.9344292237442923, 0.9561643835616438]"
1.2462472324355405,0.6719636572567564,0.9158587078426661,0.02726251297769265,"[0.877375730994152, 0.9130593607305937, 0.8984474885844749, 0.9351598173515983, 0.9552511415525115]"
2.0,1.231696422132053,0.9158222182167748,0.027388447079012862,"[0.8777412280701754, 0.9148858447488585, 0.89662100456621, 0.9340639269406393, 0.9557990867579909]"
1.2462472324355405,0.2876899776575326,0.9158217776175599,0.030239794940761157,"[0.8737207602339181, 0.9136073059360732, 0.8946118721461188, 0.9386301369863014, 0.9585388127853882]"
1.2462472324355405,0.3665961421664872,0.9157853080189058,0.029234856270241156,"[0.8742690058479532, 0.9136073059360731, 0.8968036529680365, 0.9366210045662101, 0.9576255707762558]"
1.4590812272681346,0.9665860477143505,0.9157491588560441,0.027110011954124522,"[0.8777412280701754, 0.9141552511415525, 0.8975342465753424, 0.9340639269406393, 0.9552511415525115]"
1.4590812272681346,0.3665961421664872,0.9157488183930145,0.029659761715986607,"[0.8746345029239766, 0.9128767123287671, 0.8951598173515982, 0.9382648401826484, 0.9578082191780822]"
1.0644590138831427,0.2257675783369378,0.9157486381478812,0.0301945028679699,"[0.8729897660818714, 0.9126940639269407, 0.8958904109589043, 0.9393607305936074, 0.9578082191780822]"
1.7082629933755134,1.7717335808201653,0.9157128294480493,0.026026991939157355,"[0.8795687134502923, 0.9128767123287672, 0.8986301369863015, 0.9335159817351599, 0.9539726027397261]"
1.2462472324355405,0.25485499714062676,0.915712228630938,0.030317132752331576,"[0.8740862573099414, 0.9125114155251143, 0.8942465753424658, 0.9389954337899543, 0.9587214611872147]"
1.2462472324355405,0.2257675783369378,0.91571214852199,0.03090951743074269,"[0.8733552631578947, 0.9126940639269407, 0.8935159817351599, 0.9395433789954338, 0.9594520547945207]"
1.0644590138831427,0.413827616222958,0.9156759192501802,0.027825473871037357,"[0.8760964912280702, 0.9125114155251142, 0.8978995433789955, 0.937351598173516, 0.9545205479452056]"
2.0,0.75853803814645,0.9156758992229431,0.028555974409702582,"[0.8759137426900584, 0.9136073059360731, 0.8960730593607305, 0.9358904109589041, 0.9568949771689498]"
1.7082629933755134,0.4671442938180245,0.915675859168469,0.029276110594128883,"[0.875548245614035, 0.9145205479452054, 0.8942465753424658, 0.935890410958904, 0.9581735159817352]"
2.0,0.9665860477143505,0.9156394696787633,0.027923079846994037,"[0.876827485380117, 0.9136073059360731, 0.8968036529680365, 0.9342465753424658, 0.9567123287671232]"
1.2462472324355405,0.413827616222958,0.9156026996715534,0.028910952108275895,"[0.8746345029239766, 0.9128767123287671, 0.896986301369863, 0.9366210045662101, 0.9568949771689498]"
1.0644590138831427,0.25485499714062676,0.9156024993991829,0.02994550436954953,"[0.8728070175438596, 0.9130593607305937, 0.8964383561643836, 0.9378995433789954, 0.9578082191780822]"
1.0644590138831427,0.3665961421664872,0.9155661900184251,0.02855703611084196,"[0.8748172514619883, 0.9130593607305937, 0.8969863013698631, 0.937716894977169, 0.9552511415525115]"
1.7082629933755134,0.413827616222958,0.9154566410318032,0.029491447455542042,"[0.8751827485380117, 0.9134246575342465, 0.8940639269406393, 0.9364383561643835, 0.9581735159817353]"
1.4590812272681346,0.3247553478377444,0.9154565408956181,0.02954603126303924,"[0.8742690058479532, 0.9128767123287673, 0.8953424657534247, 0.936986301369863, 0.9578082191780821]"
1.0644590138831427,0.20000000000000004,0.9154564407594329,0.030351948142601302,"[0.8733552631578947, 0.9121461187214612, 0.8944292237442922, 0.9393607305936074, 0.9579908675799087]"
1.4590812272681346,1.231696422132053,0.9153839221341024,0.026320009126623155,"[0.8782894736842105, 0.9130593607305937, 0.8982648401826485, 0.9338812785388128, 0.9534246575342467]"
1.0644590138831427,0.4671442938180245,0.9153472122086036,0.0274825972515843,"[0.8766447368421053, 0.9121461187214612, 0.897351598173516, 0.93662100456621, 0.953972602739726]"
1.0644590138831427,0.3247553478377444,0.9153469518545222,0.02886754944692283,"[0.8742690058479532, 0.9125114155251142, 0.8968036529680367, 0.9371689497716895, 0.9559817351598173]"
1.0644590138831427,0.2876899776575326,0.9153103420652087,0.029341158950415582,"[0.8735380116959064, 0.9121461187214612, 0.8968036529680367, 0.9371689497716896, 0.9568949771689498]"
1.2462472324355405,0.20000000000000004,0.915237222622767,0.03132898267020608,"[0.8729897660818713, 0.9126940639269407, 0.8915068493150685, 0.9393607305936073, 0.959634703196347]"
0.909187970690782,0.2876899776575326,0.9152008131058238,0.02863758575412722,"[0.8740862573099415, 0.9121461187214612, 0.8971689497716895, 0.9378995433789954, 0.9547031963470319]"
1.4590812272681346,0.2876899776575326,0.9152007730513498,0.030197780728929834,"[0.8737207602339181, 0.9125114155251143, 0.8936986301369862, 0.9377168949771689, 0.9583561643835616]"
0.909187970690782,0.20000000000000004,0.9152005928062165,0.029952545292927554,"[0.8720760233918129, 0.9125114155251143, 0.8960730593607307, 0.9391780821917809, 0.9561643835616439]"
1.2462472324355405,0.75853803814645,0.9150914643915726,0.027185106310006157,"[0.8762792397660819, 0.9125114155251142, 0.8980821917808219, 0.9346118721461186, 0.9539726027397261]"
0.7765660821766217,0.25485499714062676,0.9150182247857085,0.028128683777045346,"[0.8746345029239766, 0.9115981735159818, 0.897351598173516, 0.9382648401826484, 0.9532420091324201]"
1.4590812272681346,0.25485499714062676,0.9150181046222862,0.03046222778025714,"[0.8735380116959064, 0.9123287671232877, 0.8927853881278539, 0.9378995433789955, 0.9585388127853881]"
1.7082629933755134,0.3665961421664872,0.9149451654249778,0.029573150532325728,"[0.8746345029239766, 0.9126940639269405, 0.8935159817351599, 0.9360730593607306, 0.9578082191780822]"
1.7082629933755134,2.0,0.9149091364255387,0.025491381277005374,"[0.8792032163742689, 0.9128767123287672, 0.8980821917808219, 0.9322374429223744, 0.9521461187214613]"
0.909187970690782,0.25485499714062676,0.9149084354722422,0.029025422430223012,"[0.8728070175438597, 0.9115981735159817, 0.8973515981735161, 0.9380821917808219, 0.9547031963470319]"
1.2462472324355405,0.8562664797438788,0.914872366418329,0.026302747579358732,"[0.8770102339181286, 0.9126940639269407, 0.8984474885844749, 0.9342465753424658, 0.9519634703196347]"
0.7765660821766217,0.2257675783369378,0.9148718857646398,0.02905208253512169,"[0.872624269005848, 0.9114155251141552, 0.897351598173516, 0.938812785388128, 0.9541552511415525]"
2.0,0.6719636572567564,0.9148355163021711,0.02927361448512138,"[0.8740862573099415, 0.9130593607305937, 0.8944292237442922, 0.9357077625570777, 0.9568949771689498]"
0.7765660821766217,0.20000000000000004,0.9147987262677241,0.029536304376083598,"[0.8717105263157894, 0.9115981735159817, 0.896986301369863, 0.9389954337899544, 0.954703196347032]"
2.0,0.5952702883262637,0.9147624369142033,0.02966542193194521,"[0.8739035087719298, 0.9128767123287672, 0.8935159817351598, 0.9360730593607306, 0.9574429223744292]"
1.0644590138831427,0.5273301797460717,0.9147261675879197,0.026904915168273178,"[0.8762792397660819, 0.9121461187214611, 0.8975342465753424, 0.9353424657534247, 0.9523287671232877]"
0.909187970690782,0.3247553478377444,0.9147260474244974,0.028054559681985367,"[0.8751827485380117, 0.9110502283105023, 0.8964383561643836, 0.9373515981735161, 0.9536073059360731]"
0.909187970690782,0.2257675783369378,0.9146526476007371,0.02968804700427275,"[0.8720760233918129, 0.9117808219178083, 0.8957077625570776, 0.938082191780822, 0.9556164383561645]"
0.909187970690782,0.3665961421664872,0.9145800088119842,0.02743336456632263,"[0.8759137426900584, 0.9103196347031963, 0.8971689497716894, 0.9368036529680366, 0.9526940639269407]"
1.4590812272681346,0.2257675783369378,0.9145431186413523,0.03095726981284229,"[0.8726242690058479, 0.9119634703196349, 0.8915068493150685, 0.9378995433789954, 0.9587214611872146]"
1.4590812272681346,1.3903855923551212,0.9145073299687574,0.025051884891006432,"[0.8793859649122807, 0.9121461187214611, 0.8978995433789955, 0.9326027397260274, 0.9505022831050228]"
1.2462472324355405,0.9665860477143505,0.9144706400704958,0.025462425634372555,"[0.877923976608187, 0.9119634703196347, 0.8984474885844749, 0.9340639269406393, 0.9499543378995434]"
0.6632895500464653,0.20000000000000004,0.9143971401105503,0.028418919939387204,"[0.8739035087719299, 0.9101369863013699, 0.8964383561643836, 0.9389954337899543, 0.9525114155251141]"
1.7082629933755134,0.3247553478377444,0.914360550348474,0.030170428709794448,"[0.8733552631578947, 0.9121461187214611, 0.8920547945205479, 0.93662100456621, 0.9576255707762557]"
2.0,0.5273301797460717,0.9143604902667628,0.030193532776509983,"[0.8728070175438596, 0.9117808219178082, 0.8931506849315068, 0.9360730593607306, 0.9579908675799087]"
1.0644590138831427,0.5952702883262637,0.9141416927020748,0.02624953941672904,"[0.8762792397660819, 0.9115981735159818, 0.8977168949771689, 0.9347945205479452, 0.9503196347031965]"
0.7765660821766217,0.2876899776575326,0.9141415525114155,0.027381500794653346,"[0.8750000000000001, 0.9110502283105023, 0.8966210045662101, 0.9364383561643836, 0.9515981735159817]"
0.566536496118536,0.20000000000000004,0.9141051029399986,0.02730765755788144,"[0.8757309941520467, 0.909406392694064, 0.8964383561643836, 0.9382648401826484, 0.9506849315068494]"
0.6632895500464653,0.2257675783369378,0.9141049627493392,0.027612454913950275,"[0.8744517543859649, 0.9103196347031964, 0.896986301369863, 0.937351598173516, 0.9514155251141553]"
0.6632895500464653,0.25485499714062676,0.9140685732596332,0.026944148600758756,"[0.8757309941520467, 0.9105022831050229, 0.8966210045662101, 0.937351598173516, 0.9501369863013699]"
1.4590812272681346,1.5695199407029223,0.9140324441240087,0.024649330011164903,"[0.8793859649122807, 0.9114155251141552, 0.897716894977169, 0.9327853881278539, 0.9488584474885845]"
1.0644590138831427,0.6719636572567564,0.9139956741167989,0.02546346186112232,"[0.8771929824561403, 0.9106849315068493, 0.8986301369863013, 0.9346118721461186, 0.9488584474885845]"
0.7765660821766217,0.3247553478377444,0.9139955739806137,0.026687922664185033,"[0.8762792397660819, 0.91013698630137, 0.8968036529680365, 0.9362557077625571, 0.9505022831050229]"
1.4590812272681346,0.20000000000000004,0.9139950132179765,0.031465391269526966,"[0.8711622807017544, 0.9117808219178085, 0.8905936073059361, 0.9377168949771689, 0.9587214611872146]"
1.2462472324355405,1.0911189562337038,0.9139228751101497,0.024636636691674655,"[0.8795687134502923, 0.9103196347031963, 0.897716894977169, 0.9335159817351598, 0.9484931506849315]"
1.7082629933755134,0.2876899776575326,0.9139221140751422,0.030480892120081576,"[0.8726242690058479, 0.9117808219178083, 0.891324200913242, 0.9358904109589042, 0.9579908675799087]"
0.909187970690782,0.413827616222958,0.9138858848033327,0.026865189604142796,"[0.8753654970760234, 0.9099543378995434, 0.897351598173516, 0.9364383561643836, 0.9503196347031964]"
1.0644590138831427,0.75853803814645,0.9137034567011136,0.025023154661543624,"[0.877375730994152, 0.9101369863013699, 0.8989954337899544, 0.9342465753424658, 0.9477625570776256]"
0.6632895500464653,0.2876899776575326,0.9137032364015061,0.026943215069984174,"[0.8753654970760233, 0.9097716894977169, 0.89662100456621, 0.93662100456621, 0.9501369863013699]"
2.0,0.4671442938180245,0.9135200873187534,0.03085778790632533,"[0.870796783625731, 0.9112328767123289, 0.8918721461187215, 0.9358904109589041, 0.9578082191780822]"
0.909187970690782,0.4671442938180245,0.9134475486661862,0.02617596051846897,"[0.8755482456140351, 0.9101369863013699, 0.8975342465753425, 0.9351598173515983, 0.9488584474885845]"
0.909187970690782,0.5273301797460717,0.913411139149243,0.02550479105413499,"[0.8766447368421053, 0.909041095890411, 0.898447488584475, 0.9349771689497717, 0.9479452054794522]"
0.7765660821766217,0.3665961421664872,0.9133746094688776,0.026285577194208803,"[0.8766447368421052, 0.9088584474885846, 0.8962557077625571, 0.9358904109589041, 0.9492237442922375]"
0.566536496118536,0.2257675783369378,0.9133744492509812,0.02708858481034569,"[0.8751827485380117, 0.9086757990867581, 0.8958904109589041, 0.938082191780822, 0.949041095890411]"
0.6632895500464653,0.3247553478377444,0.9133015300809101,0.02621734335483575,"[0.8764619883040936, 0.9084931506849314, 0.8966210045662101, 0.9362557077625571, 0.948675799086758]"
0.7765660821766217,0.413827616222958,0.9131919810942882,0.02568946095473997,"[0.8768274853801169, 0.9081278538812786, 0.8975342465753424, 0.9355251141552512, 0.9479452054794522]"
1.7082629933755134,0.25485499714062676,0.913191380277177,0.031038572802354742,"[0.871345029239766, 0.9103196347031963, 0.8904109589041097, 0.9355251141552511, 0.9583561643835616]"
0.566536496118536,0.25485499714062676,0.9131188416246095,0.026229706905759476,"[0.8760964912280701, 0.9086757990867581, 0.8962557077625571, 0.9366210045662101, 0.9479452054794522]"
0.909187970690782,0.5952702883262637,0.9130095329648322,0.024627566784822426,"[0.8786549707602339, 0.9073972602739726, 0.8980821917808219, 0.9336986301369864, 0.9472146118721462]"
1.0644590138831427,0.8562664797438788,0.9129729432027558,0.02438211876448671,"[0.8781067251461988, 0.9081278538812786, 0.8988127853881278, 0.9335159817351599, 0.9463013698630137]"
1.4590812272681346,1.7717335808201653,0.9129363534406794,0.02443196523955297,"[0.8775584795321638, 0.9094063926940639, 0.8988127853881278, 0.9318721461187215, 0.9470319634703196]"
0.48389666535796244,0.20000000000000004,0.9129360730593608,0.026821948902583468,"[0.875, 0.9083105022831051, 0.8957077625570777, 0.9377168949771689, 0.947945205479452]"
1.2462472324355405,1.231696422132053,0.9127538652567491,0.024225424944756175,"[0.8790204678362573, 0.9081278538812785, 0.8971689497716895, 0.9335159817351598, 0.9459360730593608]"
1.7082629933755134,0.2257675783369378,0.9127162741328206,0.03165849397498143,"[0.8693347953216375, 0.9108675799086757, 0.8894977168949773, 0.9358904109589041, 0.9579908675799087]"
0.7765660821766217,0.4671442938180245,0.9126075462629176,0.02488713816337514,"[0.8771929824561403, 0.9073972602739726, 0.8978995433789955, 0.9344292237442923, 0.9461187214611873]"
0.6632895500464653,0.3665961421664872,0.9125708363374189,0.02559978077482813,"[0.8755482456140351, 0.9083105022831051, 0.8973515981735161, 0.9353424657534246, 0.9463013698630137]"
0.48389666535796244,0.2257675783369378,0.9125342866298167,0.02647997024381145,"[0.8753654970760234, 0.9068493150684932, 0.8958904109589042, 0.9375342465753426, 0.9470319634703197]"
2.0,0.413827616222958,0.9125335656492831,0.031473159567944865,"[0.8687865497076024, 0.9110502283105023, 0.8905936073059361, 0.9338812785388128, 0.9583561643835617]"
0.909187970690782,0.6719636572567564,0.9124616478410639,0.024124897615702988,"[0.8792032163742689, 0.9063013698630137, 0.8977168949771689, 0.9331506849315069, 0.9459360730593607]"
0.566536496118536,0.2876899776575326,0.9123881679083554,0.026102069345501765,"[0.8753654970760234, 0.9079452054794521, 0.8958904109589041, 0.9357077625570777, 0.9470319634703197]"
1.7082629933755134,0.20000000000000004,0.9123873668188736,0.03241329664186178,"[0.8680555555555555, 0.91013698630137, 0.8887671232876713, 0.9360730593607306, 0.9589041095890412]"
0.41331138302441095,0.20000000000000004,0.9122420291596571,0.02635320108805193,"[0.8751827485380116, 0.9068493150684932, 0.8955251141552512, 0.937351598173516, 0.9463013698630137]"
0.566536496118536,0.3247553478377444,0.9122056196427142,0.025296520480819283,"[0.8762792397660818, 0.9068493150684932, 0.896986301369863, 0.9353424657534247, 0.9455707762557077]"
1.4590812272681346,2.0,0.9121691300168229,0.023993166129703543,"[0.8766447368421052, 0.9088584474885845, 0.8989954337899544, 0.9318721461187215, 0.9444748858447488]"
0.6632895500464653,0.413827616222958,0.9121691099895859,0.024998634783930426,"[0.8764619883040936, 0.9068493150684932, 0.8975342465753425, 0.9346118721461187, 0.9453881278538814]"
0.48389666535796244,0.25485499714062676,0.9121690098534007,0.025759564404651776,"[0.8755482456140351, 0.9068493150684932, 0.8966210045662101, 0.9357077625570777, 0.9461187214611873]"
0.7765660821766217,0.5273301797460717,0.9120962108467516,0.02444429767246033,"[0.8779239766081872, 0.9061187214611872, 0.8973515981735161, 0.9340639269406393, 0.9450228310502284]"
1.0644590138831427,0.9665860477143505,0.9120232916766803,0.023667925063334597,"[0.879203216374269, 0.9063013698630137, 0.8975342465753425, 0.9324200913242009, 0.9446575342465754]"
0.41331138302441095,0.2257675783369378,0.9120228711047023,0.025644144239564404,"[0.8753654970760233, 0.9064840182648403, 0.8968036529680365, 0.9366210045662101, 0.9448401826484019]"
2.0,0.3665961421664872,0.9119855203076185,0.031856953914096243,"[0.8678728070175438, 0.9106849315068494, 0.8893150684931508, 0.9338812785388129, 0.9581735159817352]"
1.2462472324355405,1.3903855923551212,0.911913582472162,0.024007819280502166,"[0.8781067251461988, 0.9066666666666666, 0.8975342465753424, 0.932420091324201, 0.9448401826484017]"
0.48389666535796244,0.2876899776575326,0.9118767523832412,0.025380975192131495,"[0.8753654970760234, 0.9066666666666668, 0.8971689497716894, 0.9349771689497718, 0.9452054794520548]"
0.909187970690782,0.75853803814645,0.9118040735400144,0.02400335059366837,"[0.8788377192982455, 0.9057534246575342, 0.8966210045662101, 0.9335159817351599, 0.9442922374429225]"
0.7765660821766217,0.5952702883262637,0.9117675839141232,0.02362641848774905,"[0.8792032163742689, 0.9053881278538812, 0.8971689497716895, 0.9338812785388128, 0.9431963470319635]"
0.6632895500464653,0.4671442938180245,0.9117674437234639,0.02386699754555548,"[0.8779239766081871, 0.9061187214611872, 0.8977168949771689, 0.9340639269406393, 0.9430136986301371]"
0.35302227018072674,0.20000000000000004,0.9117671433149083,0.02563356841816482,"[0.8751827485380117, 0.9064840182648403, 0.896255707762557, 0.9364383561643836, 0.9444748858447489]"
0.566536496118536,0.3665961421664872,0.9116210846751581,0.024876310105001898,"[0.8757309941520468, 0.9063013698630138, 0.8975342465753425, 0.9342465753424657, 0.9442922374429223]"
2.0,0.3247553478377444,0.9114009853400624,0.03227971155484724,"[0.8673245614035087, 0.9099543378995434, 0.8876712328767123, 0.9336986301369863, 0.9583561643835616]"
0.41331138302441095,0.25485499714062676,0.9113287070415765,0.025580842982179317,"[0.8744517543859649, 0.9059360730593607, 0.8966210045662101, 0.9351598173515981, 0.9444748858447489]"
0.48389666535796244,0.3247553478377444,0.911219278218377,0.02453040832972109,"[0.8759137426900585, 0.9055707762557078, 0.897351598173516, 0.9344292237442923, 0.9428310502283106]"
0.30152743999357373,0.20000000000000004,0.9111826283745893,0.02529218503727181,"[0.8748172514619882, 0.9057534246575342, 0.8964383561643835, 0.9355251141552511, 0.94337899543379]"
1.0644590138831427,1.0911189562337038,0.9110734799327085,0.02333943548853432,"[0.8788377192982456, 0.9046575342465754, 0.896986301369863, 0.9322374429223745, 0.9426484018264841]"
0.6632895500464653,0.5273301797460717,0.9110733998237602,0.02356358322500914,"[0.8781067251461987, 0.9050228310502283, 0.8968036529680365, 0.9338812785388128, 0.9415525114155252]"
0.7765660821766217,0.6719636572567564,0.9109638908916127,0.0235978571698115,"[0.8788377192982457, 0.9039269406392695, 0.8962557077625571, 0.9336986301369863, 0.9421004566210046]"
0.35302227018072674,0.2257675783369378,0.9109634102379236,0.025466148644691974,"[0.8744517543859648, 0.9052054794520549, 0.8962557077625573, 0.9351598173515983, 0.943744292237443]"
0.41331138302441095,0.2876899776575326,0.91085394136025,0.02456254005237932,"[0.8755482456140351, 0.9052054794520549, 0.8968036529680365, 0.9346118721461186, 0.9421004566210046]"
0.909187970690782,0.8562664797438788,0.910781242489786,0.023346472141501796,"[0.8788377192982457, 0.9046575342465752, 0.8958904109589041, 0.9326027397260275, 0.9419178082191781]"
0.566536496118536,0.413827616222958,0.9107444925098134,0.023887775305975478,"[0.8768274853801169, 0.9050228310502284, 0.8966210045662101, 0.9340639269406393, 0.9411872146118722]"
2.0,0.2876899776575326,0.910743330930065,0.032588968030797735,"[0.8662280701754386, 0.9097716894977168, 0.8865753424657535, 0.9329680365296804, 0.9581735159817352]"
1.2462472324355405,1.5695199407029223,0.910707962829448,0.023727395256961274,"[0.8768274853801169, 0.9050228310502283, 0.8975342465753425, 0.9311415525114155, 0.9430136986301371]"
0.35302227018072674,0.25485499714062676,0.9105981935432188,0.024831088839117013,"[0.8751827485380116, 0.9052054794520549, 0.8957077625570776, 0.9347945205479452, 0.9421004566210046]"
0.566536496118536,0.4671442938180245,0.9104158255227108,0.023345912683079575,"[0.8777412280701755, 0.9039269406392695, 0.89662100456621, 0.9335159817351598, 0.9402739726027397]"
1.0644590138831427,1.231696422132053,0.9103428262436914,0.02277309154926044,"[0.8782894736842106, 0.9044748858447489, 0.8971689497716895, 0.9307762557077626, 0.9410045662100458]"
0.41331138302441095,0.3247553478377444,0.9103425458623728,0.024336551932808648,"[0.8757309941520467, 0.9035616438356165, 0.8968036529680365, 0.9342465753424657, 0.9413698630136986]"
0.48389666535796244,0.3665961421664872,0.9103060362092446,0.024089389650884474,"[0.8759137426900585, 0.9039269406392695, 0.8968036529680365, 0.9340639269406392, 0.9408219178082191]"
0.25754408361413883,0.20000000000000004,0.9103059360730594,0.024767939871507695,"[0.875, 0.9044748858447488, 0.8957077625570776, 0.9349771689497718, 0.9413698630136987]"
0.30152743999357373,0.2257675783369378,0.91026936633822,0.024826942529961486,"[0.8746345029239766, 0.9046575342465754, 0.8958904109589041, 0.9344292237442922, 0.9417351598173516]"
0.48389666535796244,0.413827616222958,0.9099773491949051,0.02378412696946198,"[0.8766447368421053, 0.903013698630137, 0.896255707762557, 0.9336986301369863, 0.9402739726027397]"
0.35302227018072674,0.2876899776575326,0.9099041496435152,0.024468082992135102,"[0.8753654970760233, 0.9035616438356165, 0.8955251141552512, 0.9338812785388128, 0.9411872146118722]"
2.0,0.25485499714062676,0.9099029279820556,0.03330641991522267,"[0.86421783625731, 0.9088584474885844, 0.885296803652968, 0.9331506849315069, 0.9579908675799087]"
0.6632895500464653,0.5952702883262637,0.9098313706641031,0.02294474669468804,"[0.8779239766081871, 0.9026484018264841, 0.89662100456621, 0.9327853881278539, 0.9391780821917809]"
1.2462472324355405,1.7717335808201653,0.9098312705279179,0.02309757782047942,"[0.8770102339181287, 0.9041095890410958, 0.8968036529680365, 0.9302283105022832, 0.9410045662100457]"
0.30152743999357373,0.25485499714062676,0.9098310702555474,0.024485400112704017,"[0.8751827485380117, 0.9037442922374429, 0.8953424657534248, 0.9338812785388128, 0.9410045662100457]"
0.25754408361413883,0.2257675783369378,0.9097579508131058,0.02449757473677568,"[0.8746345029239766, 0.9039269406392695, 0.8957077625570775, 0.9338812785388129, 0.9406392694063928]"
0.2199765136004211,0.20000000000000004,0.9097214411599776,0.024698794775242883,"[0.8748172514619883, 0.9037442922374429, 0.8947945205479453, 0.9347945205479452, 0.9404566210045662]"
0.41331138302441095,0.3665961421664872,0.9096484619081953,0.023974785495051266,"[0.8755482456140351, 0.9024657534246575, 0.8966210045662101, 0.9340639269406393, 0.9395433789954338]"
0.7765660821766217,0.75853803814645,0.9095756228470722,0.023111868827248593,"[0.8775584795321637, 0.9026484018264841, 0.8960730593607306, 0.931324200913242, 0.9402739726027397]"
